[200~"id","x_coordinate","y_coordinate","tribe_id","village_id","village_name","player_id","player_name","alliance_id","alliance_tag","population","region","capital","city","harbor","victory_points"
49931,6,76,2,21495,"Yeni Köy",2381,"Cepni",21,"RyFz",112,NULL,False,NULL,NULL,NULL
49935,10,76,5,19923,"Natars 10|76",1,"Natars",0,"",169,NULL,False,NULL,NULL,NULL
49944,19,76,1,20007,"Yukikoland",2916,"Yukiko",54,"LGFx",303,NULL,True,NULL,NULL,NULL
49947,22,76,2,20081,"Aldeia do guiznn",2998,"guiznn",0,"",91,NULL,True,NULL,NULL,NULL
49952,27,76,1,20353,"0 anda k tem 1",3185,"marteix",0,"",356,NULL,True,NULL,NULL,NULL
49955,30,76,3,20600,"Aldeia do Fakebug",3310,"Fakebug",0,"",8,NULL,True,NULL,NULL,NULL
49957,32,76,1,20599,"Aldea de MachinNk",3309,"MachinNk",0,"",8,NULL,True,NULL,NULL,NULL
50047,122,76,3,21452,"Aguessac",1315,"Zillion",8,"RYF",19,NULL,False,NULL,NULL,NULL
50076,151,76,1,20728,"Aldea nueva",243,"Gazustoy",21,"RyFz",243,NULL,False,NULL,NULL,NULL
50079,154,76,1,20762,"II",73,"Romania",8,"RYF",145,NULL,False,NULL,NULL,NULL
50236,-90,75,3,20638,"Arche",892,"Keskese",2,"Sword",107,NULL,True,NULL,NULL,NULL
50292,-34,75,3,20535,"Widoxd""s village",3265,"Widoxd",60,"LGFy",265,NULL,True,NULL,NULL,NULL
50295,-31,75,2,20310,"Maria""s village",3170,"Maria",0,"",8,NULL,True,NULL,NULL,NULL
50297,-29,75,1,20178,"KDaniel""s village",3070,"KDaniel",0,"",102,NULL,True,NULL,NULL,NULL
50300,-26,75,1,20063,"Dagnakill""s village",2980,"Dagnakill",0,"",15,NULL,True,NULL,NULL,NULL
50315,-11,75,1,19849,"lordpuent""s village",2740,"lordpuent",0,"",13,NULL,True,NULL,NULL,NULL
50318,-8,75,3,19779,"1",2661,"Trauma",29,"A3",405,NULL,False,NULL,NULL,NULL
50331,5,75,2,19793,".",2676,"turn left",55,"RYF@",328,NULL,True,NULL,NULL,NULL
50334,8,75,2,19792,"Artilleria""s village",2674,"Artilleria",0,"",11,NULL,True,NULL,NULL,NULL
50338,12,75,2,19871,"danypcp""s village",2761,"danypcp",54,"LGFx",350,NULL,True,NULL,NULL,NULL
50347,21,75,1,20006,"Градът на vankobg13",2915,"vankobg13",0,"",374,NULL,True,NULL,NULL,NULL
50360,34,75,1,20598,"King Castor",3308,"Kingcastor",60,"LGFy",178,NULL,True,NULL,NULL,NULL
50368,42,75,3,21531,"soykandeniz""s village",3718,"soykandeniz",0,"",8,NULL,True,NULL,NULL,NULL
50395,69,75,1,20334,"Pisaurum",1894,"ALBUAS",16,"LGF",358,NULL,True,NULL,NULL,NULL
50400,74,75,1,21234,"Roma",2417,"Worthymer",16,"LGF",62,NULL,False,NULL,NULL,NULL
50423,97,75,3,21337,"Far Away",707,"Sorvins",6,"LOTR",329,NULL,False,NULL,NULL,NULL
50535,-192,74,3,20380,"02",937,"Enigma",1,"CONS",396,NULL,False,NULL,NULL,NULL
50694,-33,74,2,20309,"Aldeia do Brununo",3168,"Brununo",0,"",10,NULL,True,NULL,NULL,NULL
50697,-30,74,1,20176,"⛔",3068,"Azov",2,"Sword",360,NULL,True,NULL,NULL,NULL
50711,-16,74,3,20647,"Budweiser",2353,"beerbuster",2,"Sword",252,NULL,True,NULL,NULL,NULL
50718,-9,74,3,19778,"skorm909""s village",2660,"skorm909",0,"",159,NULL,True,NULL,NULL,NULL
50720,-7,74,3,19502,"Bud Light",2353,"beerbuster",2,"Sword",511,NULL,False,NULL,NULL,NULL
50723,-4,74,3,19496,"Desa BlackNavy",2345,"BlackNavy",0,"",41,NULL,True,NULL,NULL,NULL
50725,-2,74,3,19487,"Breaker",2336,"Breaker",1,"CONS",383,NULL,True,NULL,NULL,NULL
50737,10,74,3,19791,"Aldea de mandrake",2677,"mandrake",0,"",17,NULL,True,NULL,NULL,NULL
50740,13,74,1,19789,"01",2671,"Wuez",0,"",56,NULL,True,NULL,NULL,NULL
50743,16,74,3,19868,"Ya voy.",2759,"Lucas",0,"",27,NULL,True,NULL,NULL,NULL
50745,18,74,3,21508,"Aldea nueva",2815,"crispi",54,"LGFx",4,NULL,False,NULL,NULL,NULL
50750,23,74,3,19922,"Omarlora""s village",2816,"Omarlora",0,"",21,NULL,True,NULL,NULL,NULL
50757,30,74,3,20208,"Teske",3097,"Teske",73,"DTEAM",323,NULL,True,NULL,NULL,NULL
50765,38,74,1,20771,"Aldeia do Shanks",3398,"Shanks",73,"DTEAM",354,NULL,True,NULL,NULL,NULL
50771,44,74,3,21524,"Aldeia do Marcelo",3717,"Marcelo",0,"",21,NULL,True,NULL,NULL,NULL
51083,-45,73,3,21443,"Master""s village",3698,"Master",0,"",8,NULL,True,NULL,NULL,NULL
51102,-26,73,2,19900,"NO SENSE",2790,"SHOOTER",3,"UAN",400,NULL,False,NULL,NULL,NULL
51105,-23,73,2,19897,"Cartenon",2788,"grinfth",2,"Sword",296,NULL,True,NULL,NULL,NULL
51130,2,73,3,21025,"Watson",2186,"Miles",16,"LGF",83,NULL,False,NULL,NULL,NULL
51136,8,73,3,19643,"Hauptdorf",2507,"chris2506",0,"",210,NULL,True,NULL,NULL,NULL
51148,20,73,1,19862,"Sonimparator07",2753,"Sonimparator07",16,"LGF",414,NULL,True,NULL,NULL,NULL
51152,24,73,3,19921,"crispi01",2815,"crispi",54,"LGFx",292,NULL,True,NULL,NULL,NULL
51159,31,73,3,20080,"Aldea de Stopper",2997,"Stopper",55,"RYF@",344,NULL,True,NULL,NULL,NULL
51164,36,73,3,20349,"knight""s village",3183,"knight",0,"",8,NULL,True,NULL,NULL,NULL
51168,40,73,1,20757,"00 FONTAINE",3391,"Caquisein",0,"",23,NULL,True,NULL,NULL,NULL
51488,-41,72,3,21097,"C1",3264,"Hope",2,"Sword",192,NULL,False,NULL,NULL,NULL
51490,-39,72,3,20532,"T1",3264,"Hope",2,"Sword",544,NULL,True,NULL,NULL,NULL
51498,-31,72,3,19987,"Aldeia do Luiz",2895,"Luiz",0,"",10,NULL,True,NULL,NULL,NULL
51500,-29,72,2,19984,"01100010",2894,"blargarble",2,"Sword",368,NULL,True,NULL,NULL,NULL
51504,-25,72,3,19848,"kaptajn""s village",2738,"kaptajn",0,"",37,NULL,True,NULL,NULL,NULL
51508,-21,72,2,19777,"Aldeia do nando400kg",2659,"nando400kg",0,"",10,NULL,True,NULL,NULL,NULL
51525,-4,72,3,19058,"99: KAL007",1862,"Iker&Cavallazzo",1,"CONS",522,NULL,False,NULL,NULL,NULL
51531,2,72,2,19570,"Raudy 01",2418,"Raudy",0,"",188,NULL,True,NULL,NULL,NULL
51535,6,72,2,19569,"SAK23 χωριό",2423,"SAK23",21,"RyFz",243,NULL,True,NULL,NULL,NULL
51541,12,72,1,19641,"01",2505,"is35",0,"",16,NULL,True,NULL,NULL,NULL
51543,14,72,1,19640,"Osada: 0Lew",2503,"0Lew",0,"",16,NULL,True,NULL,NULL,NULL
51557,28,72,1,19920,"EvilZone",2814,"Zanathos",21,"RyFz",247,NULL,True,NULL,NULL,NULL
51566,37,72,2,20341,"KATTEGHAT",3181,"danny",0,"",137,NULL,True,NULL,NULL,NULL
51571,42,72,3,20753,"Aldea de DiaMonD",3390,"DiaMonD",55,"RYF@",264,NULL,True,NULL,NULL,NULL
51575,46,72,1,20909,"Able",2092,"Curlee",54,"LGFx",81,NULL,False,NULL,NULL,NULL
51885,-45,71,3,20947,"Xakaal""s village",3489,"Xakaal",0,"",8,NULL,True,NULL,NULL,NULL
51892,-38,71,3,20307,"Tumba de Nazarick",3167,"Envyfox",7,"UNION",162,NULL,True,NULL,NULL,NULL
51895,-35,71,2,20062,".::Nidar27::.",2979,"Nidar27",3,"UAN",348,NULL,True,NULL,NULL,NULL
51898,-32,71,3,19983,"Saint-Michel",2892,"vladiicueto",0,"",30,NULL,True,NULL,NULL,NULL
51910,-20,71,3,19479,"Snipyland",2328,"sniper5",2,"Sword",428,NULL,True,NULL,NULL,NULL
51937,7,71,2,19528,"Cepni Köyü",2381,"Cepni",21,"RyFz",449,NULL,False,NULL,NULL,NULL
51947,17,71,1,21080,"New village",2753,"Sonimparator07",16,"LGF",76,NULL,False,NULL,NULL,NULL
51954,24,71,2,19784,"Aldea de Srwik",2668,"Srwik",54,"LGFx",272,NULL,True,NULL,NULL,NULL
51975,45,71,3,20979,"RUBENLIBRA1",3508,"RUBENLIBRA1",0,"",133,NULL,True,NULL,NULL,NULL
51977,47,71,3,21254,"Aldeia do wpaf",3612,"wpaf",0,"",14,NULL,True,NULL,NULL,NULL
51979,49,71,3,21515,"HideOnBush""s village",3716,"HideOnBush",0,"",12,NULL,True,NULL,NULL,NULL
52000,70,71,1,20733,"099",669,"pipinoseupopo",21,"RyFz",159,NULL,True,NULL,NULL,NULL
52215,-116,70,3,20604,"001 LuX",69,"LuX",36,"huhu",329,NULL,False,NULL,NULL,NULL
52282,-49,70,2,21166,"Aldea de geminielf",3582,"geminielf",0,"",13,NULL,True,NULL,NULL,NULL
52284,-47,70,3,20935,"Aldeia do ALE",3481,"ALE",0,"",36,NULL,True,NULL,NULL,NULL
52297,-34,70,1,19980,"Farondeli""s village",2890,"Farondeli",0,"",101,NULL,True,NULL,NULL,NULL
52299,-32,70,1,21089,"New village",2731,"Eatmyweapons",29,"A3",231,NULL,False,NULL,NULL,NULL
52301,-30,70,1,19846,"Taiwan001",2734,"Taiwan001",2,"Sword",383,NULL,True,NULL,NULL,NULL
52320,-11,70,5,19005,"Natars -11|70",1,"Natars",0,"",49,NULL,False,NULL,NULL,NULL
52336,5,70,3,19475,"Ciguli Köyü",2324,"Ciguli",0,"",89,NULL,True,NULL,NULL,NULL
52345,14,70,1,19525,"Osada: Sponsi777",2377,"Sponsi777",0,"",22,NULL,True,NULL,NULL,NULL
52347,16,70,2,19568,"قرية Azoz",2422,"Azoz",0,"",75,NULL,True,NULL,NULL,NULL
52353,22,70,5,19639,"Natars 22|70",1,"Natars",0,"",193,NULL,False,NULL,NULL,NULL
52358,27,70,3,19783,"Aldea de Nino",2667,"Nino",0,"",29,NULL,True,NULL,NULL,NULL
52363,32,70,3,19919,"Aldeia da Folha",2812,"Rikudou",0,"",13,NULL,True,NULL,NULL,NULL
52368,37,70,3,20079,"sen",2995,"Algebra",73,"DTEAM",273,NULL,True,NULL,NULL,NULL
52370,39,70,3,21376,"Florke",3097,"Teske",73,"DTEAM",64,NULL,False,NULL,NULL,NULL
52371,40,70,3,20328,"REP. O. URUGUAY",3178,"URUGUAY",0,"",34,NULL,True,NULL,NULL,NULL
52670,-62,69,3,20798,"X01",120,"Slammer",1,"CONS",149,NULL,False,NULL,NULL,NULL
52697,-35,69,2,19895,"Village R1",2786,"rbenetti",2,"Sword",378,NULL,True,NULL,NULL,NULL
52701,-31,69,1,19844,"Eatmyweapons""s villa",2731,"Eatmyweapons",29,"A3",410,NULL,True,NULL,NULL,NULL
52706,-26,69,3,19474,"SmallTownBigTrouble",2323,"lilike",0,"",33,NULL,True,NULL,NULL,NULL
52736,4,69,3,19410,"Mitos & Leyendas",2238,"Shaldaphon",21,"RyFz",330,NULL,True,NULL,NULL,NULL
52737,5,69,3,21193,"Fenix",2238,"Shaldaphon",21,"RyFz",70,NULL,False,NULL,NULL,NULL
52741,9,69,3,19473,"Градът на orho",2321,"orho",21,"RyFz",292,NULL,True,NULL,NULL,NULL
52743,11,69,3,19472,"adoks",2320,"adoks",54,"LGFx",361,NULL,True,NULL,NULL,NULL
52756,24,69,2,21501,"Aldea nueva",2668,"Srwik",54,"LGFx",12,NULL,False,NULL,NULL,NULL
52767,35,69,1,19918,"01 El Papi",2811,"El papi",73,"DTEAM",335,NULL,True,NULL,NULL,NULL
52773,41,69,3,20207,"snow""s village",3096,"snow",0,"",11,NULL,True,NULL,NULL,NULL
52775,43,69,3,20325,"Aldea de at00at",3177,"at00at",0,"",128,NULL,True,NULL,NULL,NULL
52779,47,69,1,20744,"Osada: Dynks",3383,"Dynks",0,"",368,NULL,True,NULL,NULL,NULL
52782,50,69,3,21249,"Daemon""s village",3610,"Daemon",0,"",28,NULL,True,NULL,NULL,NULL
52795,63,69,1,21314,"Нов град",799,"Pepino1981_",21,"RyFz",45,NULL,False,NULL,NULL,NULL
53082,-51,68,1,21165,"Aldeia do n0d4r1",3581,"n0d4r1",0,"",42,NULL,True,NULL,NULL,NULL
53084,-49,68,3,20934,"Casa de villa",3480,"Rocknroll",0,"",82,NULL,True,NULL,NULL,NULL
53090,-43,68,3,20175,"NoSpoon""s village",3066,"NoSpoon",0,"",8,NULL,True,NULL,NULL,NULL
53094,-39,68,3,19979,"01 Customs",2889,"Tarkovchad",2,"Sword",405,NULL,True,NULL,NULL,NULL
53099,-34,68,1,19843,"1",2730,"Decius",2,"Sword",333,NULL,True,NULL,NULL,NULL
53101,-32,68,2,19774,"ATE DOII",2654,"O MALUCO",29,"A3",426,NULL,True,NULL,NULL,NULL
53104,-29,68,3,19456,"Anzii""s village",2298,"Anzii",0,"",147,NULL,True,NULL,NULL,NULL
53126,-7,68,2,18780,"00 - Gália",1580,"Galeso",7,"UNION",165,NULL,True,NULL,NULL,NULL
53151,18,68,3,19470,"Mateusz""s village",2318,"Mateusz",0,"",15,NULL,True,NULL,NULL,NULL
53153,20,68,2,19523,"01",2375,"Idoneus",0,"",42,NULL,True,NULL,NULL,NULL
53167,34,68,1,19860,"قرية mezo60000",2752,"mezo60000",0,"",14,NULL,True,NULL,NULL,NULL
53476,-58,67,3,21218,"Whole Cake Island",2882,"Regamomos",2,"Sword",50,NULL,False,NULL,NULL,NULL
53484,-50,67,3,20931,"Kennedy3K""s village",3479,"Kennedy3K",0,"",140,NULL,True,NULL,NULL,NULL
53486,-48,67,1,20531,"fabecho""s village",3263,"fabecho",0,"",46,NULL,True,NULL,NULL,NULL
53488,-46,67,1,20306,"Manitou",3166,"Shayal Knight",0,"",46,NULL,True,NULL,NULL,NULL
53490,-44,67,1,21129,"TITANIC",2650,"Maximo_Aurelio",2,"Sword",89,NULL,False,NULL,NULL,NULL
53492,-42,67,3,20059,"JB",2976,"JJBB",0,"",36,NULL,True,NULL,NULL,NULL
53501,-33,67,3,19773,"C00",2656,"careless",2,"Sword",389,NULL,True,NULL,NULL,NULL
53519,-15,67,3,20137,"00",721,"Moon Landing",1,"CONS",475,NULL,True,NULL,NULL,NULL
53537,3,67,2,19305,"Biden Sniffs Kids",2133,"BidenSniffsKids",0,"",373,NULL,True,NULL,NULL,NULL
53544,10,67,1,19353,"A Roma",2190,"Waristoky",55,"RYF@",469,NULL,True,NULL,NULL,NULL
53549,15,67,3,19409,"Деревня Kudo",2248,"Kudo",0,"",13,NULL,True,NULL,NULL,NULL
53561,27,67,3,19567,"Filistine Özgürlük ✌",2421,"xaloo",21,"RyFz",456,NULL,False,NULL,NULL,NULL
53565,31,67,1,19720,"mikeiop7""s village",2593,"mikeiop7",0,"",33,NULL,True,NULL,NULL,NULL
53573,39,67,1,20003,"bestmedal""s village",2913,"bestmedal",0,"",12,NULL,True,NULL,NULL,NULL
53577,43,67,3,20206,"The Tens",3095,"1ndonlynathan",0,"",12,NULL,True,NULL,NULL,NULL
53583,49,67,1,20645,"Katane&#39;",2414,"Arenix",16,"LGF",300,NULL,False,NULL,NULL,NULL
53586,52,67,2,21236,"01. BR",3609,"Qlimax",0,"",73,NULL,True,NULL,NULL,NULL
53588,54,67,1,21511,"Antofagasta",3715,"the lord",0,"",92,NULL,True,NULL,NULL,NULL
53791,-144,66,3,21229,"03",937,"Enigma",1,"CONS",297,NULL,False,NULL,NULL,NULL
53859,-76,66,2,20774,"Metallica",55,"Grumpy",2,"Sword",153,NULL,False,NULL,NULL,NULL
53890,-45,66,3,20162,"Aldea de Ultraj",3062,"Ultraj",0,"",8,NULL,True,NULL,NULL,NULL
53899,-36,66,1,19768,"OLIMPIC",2650,"Maximo_Aurelio",2,"Sword",436,NULL,True,NULL,NULL,NULL
53936,1,66,3,19257,"jacare3""s village",2074,"jacare3",0,"",8,NULL,True,NULL,NULL,NULL
53942,7,66,3,19256,"igreja2""s village",2073,"igreja2",0,"",8,NULL,True,NULL,NULL,NULL
53946,11,66,3,19302,"Out",2131,"Outremer",0,"",62,NULL,True,NULL,NULL,NULL
53953,18,66,2,20521,"Sky",1365,"Skyslasher",16,"LGF",230,NULL,False,NULL,NULL,NULL
53966,31,66,3,21224,"SABBAT1",2420,"Sabbat",54,"LGFx",134,NULL,False,NULL,NULL,NULL
53970,35,66,3,19776,"00",2658,"Grid",21,"RyFz",367,NULL,True,NULL,NULL,NULL
53973,38,66,3,19857,"00",2750,"Nobuo",55,"RYF@",422,NULL,True,NULL,NULL,NULL
53977,42,66,2,20002,"Bebbanburg",2912,"Nightwolf",0,"",233,NULL,True,NULL,NULL,NULL
53983,48,66,3,20597,"Aldea de pali",3307,"pali",0,"",92,NULL,True,NULL,NULL,NULL
53988,53,66,3,21227,"kantri""s village",3607,"kantri",0,"",69,NULL,True,NULL,NULL,NULL
54280,-56,65,3,21442,"Aldeia do Drumback",3697,"Drumback",0,"",19,NULL,True,NULL,NULL,NULL
54282,-54,65,3,21162,"darklord1705""s village",3580,"darklord1705",0,"",21,NULL,True,NULL,NULL,NULL
54288,-48,65,2,20300,"Aldeia do klepon",3163,"klepon",0,"",10,NULL,True,NULL,NULL,NULL
54296,-40,65,3,19841,"Sumi47""s village",2728,"Sumi47",0,"",10,NULL,True,NULL,NULL,NULL
54298,-38,65,1,19767,"Alpha",2649,"Lars",60,"LGFy",456,NULL,True,NULL,NULL,NULL
54309,-27,65,1,21329,"Taiwan002",2734,"Taiwan001",2,"Sword",68,NULL,False,NULL,NULL,NULL
54326,-10,65,3,21126,"02",721,"Moon Landing",1,"CONS",279,NULL,False,NULL,NULL,NULL
54338,2,65,2,19202,"Harry Potter""s village",2015,"Harry Potter",0,"",8,NULL,True,NULL,NULL,NULL
54344,8,65,2,19201,"sakasp χωριό",2018,"sakasp",21,"RyFz",269,NULL,True,NULL,NULL,NULL
54346,10,65,3,19255,"hipohipo2""s village",2072,"hipohipo2",0,"",8,NULL,True,NULL,NULL,NULL
54350,14,65,3,19254,"mingroni",2071,"Mingroni",0,"",21,NULL,True,NULL,NULL,NULL
54356,20,65,3,19351,"Athena",2186,"Miles",16,"LGF",536,NULL,True,NULL,NULL,NULL
54362,26,65,1,19466,"A",2313,"Hesam",0,"",175,NULL,True,NULL,NULL,NULL
54364,28,65,1,19522,"قرية GOO",2373,"GOO",0,"",18,NULL,True,NULL,NULL,NULL
54368,32,65,3,19566,"Sabbat",2420,"Sabbat",54,"LGFx",419,NULL,True,NULL,NULL,NULL
54377,41,65,3,21133,"Yeni Köy",2371,"Galyalı",21,"RyFz",10,NULL,False,NULL,NULL,NULL
54383,47,65,3,20615,"02",2012,"bouddha",16,"LGF",284,NULL,False,NULL,NULL,NULL
54392,56,65,3,21505,"Aldeia do SuperXitao",3714,"SuperXitao",0,"",12,NULL,True,NULL,NULL,NULL
54553,-184,64,1,21079,"Faraday Cage",427,"TinFoilCap",1,"CONS",414,NULL,False,NULL,NULL,NULL
54554,-183,64,1,20322,"Mind Control",427,"TinFoilCap",1,"CONS",402,NULL,True,NULL,NULL,NULL
54563,-174,64,1,20372,"01 - What I&#39;ve Done",745,"Winter Rain",1,"CONS",365,NULL,True,NULL,NULL,NULL
54682,-55,64,3,20914,"New village",2656,"careless",2,"Sword",141,NULL,False,NULL,NULL,NULL
54695,-42,64,1,19894,"chew""s village",2780,"chew",0,"",317,NULL,True,NULL,NULL,NULL
54701,-36,64,1,21169,"Beta",2649,"Lars",60,"LGFy",137,NULL,False,NULL,NULL,NULL
54709,-28,64,5,18957,"Natars -28|64",1,"Natars",0,"",38,NULL,False,NULL,NULL,NULL
54724,-13,64,5,18534,"Natars -13|64",1,"Natars",0,"",51,NULL,False,NULL,NULL,NULL
54742,5,64,3,19157,"soyeltalento""s village",1970,"soyeltalento",0,"",16,NULL,True,NULL,NULL,NULL
54744,7,64,3,19155,"Su_Ming""s village",1967,"Su_Ming",0,"",8,NULL,True,NULL,NULL,NULL
54780,43,64,3,20937,"01",2658,"Grid",21,"RyFz",181,NULL,False,NULL,NULL,NULL
54781,44,64,1,20000,"MARCO MATERAZZİ Köyü",2909,"MARCO MATERAZZİ",0,"",8,NULL,True,NULL,NULL,NULL
54790,53,64,1,20731,"Aldeia do neurotico",3380,"neurotico",0,"",13,NULL,True,NULL,NULL,NULL
54795,58,64,2,21502,"Noob 1",3713,"THE KILLER",0,"",14,NULL,True,NULL,NULL,NULL
54827,90,64,1,20848,"Shift Fire",2908,"Go Hot",54,"LGFx",120,NULL,False,NULL,NULL,NULL
55056,-82,63,2,20641,"00.",1949,"Dragons Rule",1,"CONS",241,NULL,True,NULL,NULL,NULL
55089,-49,63,3,20156,"paps&#39;1",3059,"papy21",7,"UNION",181,NULL,True,NULL,NULL,NULL
55094,-44,63,2,19893,"قرية rayandsds",2785,"rayandsds",0,"",14,NULL,True,NULL,NULL,NULL
55112,-26,63,5,18769,"Natars -26|63",1,"Natars",0,"",72,NULL,False,NULL,NULL,NULL
55123,-15,63,3,18531,"הכפר של ppp",1320,"ppp",0,"",8,NULL,True,NULL,NULL,NULL
55135,-3,63,3,18453,"1.0 COVID",1236,"Covid Origins",1,"CONS",451,NULL,False,NULL,NULL,NULL
55138,0,63,3,20289,"VV",1086,"Vercingétorix",8,"RYF",115,NULL,False,NULL,NULL,NULL
55139,1,63,3,19103,"Shadow9o2""s village",1907,"Shadow9o2",0,"",8,NULL,True,NULL,NULL,NULL
55141,3,63,2,19101,"erik""s village",1911,"erik",0,"",8,NULL,True,NULL,NULL,NULL
55148,10,63,1,19154,"A1R46R",1965,"Nicoya",54,"LGFx",246,NULL,True,NULL,NULL,NULL
55150,12,63,1,19147,"andcdn",1957,"andcdn",21,"RyFz",428,NULL,True,NULL,NULL,NULL
55170,32,63,1,20977,"Shadow",2419,"BoogieMan",16,"LGF",91,NULL,False,NULL,NULL,NULL
55171,33,63,1,19521,"00. Радости плоти",2372,"Komissar",0,"",49,NULL,True,NULL,NULL,NULL
55173,35,63,1,19565,"BoogieMan""",2419,"BoogieMan",16,"LGF",383,NULL,True,NULL,NULL,NULL
55190,52,63,2,20595,"Kampung spleex87",3305,"spleex87",0,"",213,NULL,True,NULL,NULL,NULL
55212,74,63,3,20742,"Mandalore",2739,"mandaloriano",16,"LGF",181,NULL,False,NULL,NULL,NULL
55375,-164,62,1,21521,"02 - The Pretender",745,"Winter Rain",1,"CONS",24,NULL,False,NULL,NULL,NULL
55480,-59,62,3,21435,"Aldeia do Claudemir",3694,"Claudemir",0,"",18,NULL,True,NULL,NULL,NULL
55487,-52,62,1,20297,"GLINGALIA",3162,"Glingal",2,"Sword",266,NULL,True,NULL,NULL,NULL
55489,-50,62,2,20153,"pescegatto91""s village",3057,"pescegatto91",0,"",8,NULL,True,NULL,NULL,NULL
55516,-23,62,5,18577,"Natars -23|62",1,"Natars",0,"",46,NULL,False,NULL,NULL,NULL
55520,-19,62,5,18525,"Natars -19|62",1,"Natars",0,"",62,NULL,False,NULL,NULL,NULL
55526,-13,62,5,18452,"Natars -13|62",1,"Natars",0,"",57,NULL,False,NULL,NULL,NULL
55543,4,62,1,18990,"Kuroandre""s village",1787,"Kuroandre",21,"RyFz",450,NULL,True,NULL,NULL,NULL
55547,8,62,1,19098,"Iracema",1902,"Genevieve",0,"",172,NULL,True,NULL,NULL,NULL
55550,11,62,1,19095,"key""s village",1904,"key",0,"",8,NULL,True,NULL,NULL,NULL
55553,14,62,3,21408,"BLACKWATER",1734,"Dayfur",54,"LGFx",31,NULL,False,NULL,NULL,NULL
55555,16,62,2,19146,"Tompo faluja",1950,"Tompo",16,"LGF",524,NULL,True,NULL,NULL,NULL
55558,19,62,3,19199,"Venom68""s village",1182,"Venom68",0,"",45,NULL,True,NULL,NULL,NULL
55582,43,62,3,19759,"Aldea de Glippa",2639,"Glippa",0,"",9,NULL,True,NULL,NULL,NULL
55584,45,62,3,19917,"قرية AMOON",2809,"AMOON",0,"",283,NULL,True,NULL,NULL,NULL
55587,48,62,2,20750,"İstanbul",2499,"Kuzgun26",0,"",73,NULL,False,NULL,NULL,NULL
55588,49,62,3,20078,"Don baturito""s village",2994,"Don baturito",0,"",10,NULL,True,NULL,NULL,NULL
55592,53,62,1,20594,"Aldea de Baguiman",3304,"Baguiman",0,"",38,NULL,True,NULL,NULL,NULL
55594,55,62,1,20715,"Enzoo""s village",3369,"Enzoo",0,"",11,NULL,True,NULL,NULL,NULL
55598,59,62,3,21500,"00Tokito",3712,"Tokito",0,"",26,NULL,True,NULL,NULL,NULL
55641,102,62,3,21285,"00",2750,"Nobuo",55,"RYF@",131,NULL,False,NULL,NULL,NULL
55652,113,62,2,20507,"Cachito manco",400,"FAKKE",8,"RYF",239,NULL,True,NULL,NULL,NULL
55880,-60,61,3,21430,"Aldea de Queiron123",3693,"Queiron123",0,"",40,NULL,True,NULL,NULL,NULL
55886,-54,61,3,20292,"JB3L",3160,"JB3L",0,"",59,NULL,True,NULL,NULL,NULL
55893,-47,61,3,20510,"01 Himmelswacht",88,"Kisaja",2,"Sword",153,NULL,False,NULL,NULL,NULL
55897,-43,61,2,19762,"Aldea de bosque",2643,"bosque",0,"",11,NULL,True,NULL,NULL,NULL
55899,-41,61,1,19194,"00 Redtail Hawk",2009,"BirdsArentReal",1,"CONS",544,NULL,False,NULL,NULL,NULL
55929,-11,61,3,18414,"Aeropagus",1193,"Illuminati",1,"CONS",410,NULL,False,NULL,NULL,NULL
55933,-7,61,3,20461,"Maximus",117,"XMaximusM",2,"Sword",185,NULL,False,NULL,NULL,NULL
55938,-2,61,2,18379,"Aldeia do paulocp39",1152,"paulocp39",7,"UNION",241,NULL,True,NULL,NULL,NULL
55966,26,61,3,19253,"Franca3""s village",2068,"Franca3",0,"",8,NULL,True,NULL,NULL,NULL
55971,31,61,1,19347,"Aldeia do Akieninja",2182,"Akieninja",0,"",10,NULL,True,NULL,NULL,NULL
55973,33,61,3,19407,"Рок Острова",2246,"Galaksyon",0,"",18,NULL,True,NULL,NULL,NULL
55975,35,61,1,19465,"Start",2310,"harrysteus",16,"LGF",538,NULL,False,NULL,NULL,NULL
55987,47,61,3,19914,"venpaakaa""s village",2806,"venpaakaa",0,"",17,NULL,True,NULL,NULL,NULL
55991,51,61,3,20204,"SUT1L""s village",3094,"SUT1L",0,"",8,NULL,True,NULL,NULL,NULL
56000,60,61,3,21497,"VoidChaser""s village",3711,"VoidChaser",0,"",14,NULL,True,NULL,NULL,NULL
56279,-62,60,2,21426,"Aldeia do HenriqueRG92",3692,"HenriqueRG92",0,"",10,NULL,True,NULL,NULL,NULL
56284,-57,60,1,20748,"oDARKo",3385,"oDARKo",0,"",287,NULL,True,NULL,NULL,NULL
56286,-55,60,3,20291,"cepormar""s village",3158,"cepormar",0,"",10,NULL,True,NULL,NULL,NULL
56289,-52,60,3,20056,"Aldeia do Bohrys",2972,"Bohrys",0,"",13,NULL,True,NULL,NULL,NULL
56291,-50,60,2,19978,"Aldea de Nightvol",2887,"Nightvol",0,"",23,NULL,True,NULL,NULL,NULL
56307,-34,60,2,18901,"Reaper""s village",1703,"Reaper",0,"",8,NULL,True,NULL,NULL,NULL
56312,-29,60,5,18653,"Natars -29|60",1,"Natars",0,"",56,NULL,False,NULL,NULL,NULL
56314,-27,60,5,18566,"Natars -27|60",1,"Natars",0,"",113,NULL,False,NULL,NULL,NULL
56329,-12,60,1,18377,"RustySmells""s village",1163,"RustySmells",0,"",8,NULL,True,NULL,NULL,NULL
